RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,60,64
96,92,92
128,124,124
160,152,156
192,184,188
384,368,376
576,552,564
768,736,752
960,920,940
1280,1228,1252
1664,1596,1628
2176,2088,2128
2688,2600,2640
3200,3136,3164
3712,3680,3696


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.276486733760293,0.263677950594694,0.1441,0,0,0.1441,
1,29,30,32,0.276214596079145,0.264458262515211,0.155282876529361,0,0,0.155183378615432,
2,59,62,65,0.274329825098762,0.267367279639352,0.195314785551228,0,0,0.195025835133426,
3,92,96,101,0.271184055186469,0.258560481430934,0.268797627747607,0,0,0.268362168910455,
4,127,132,139,0.269830748289785,0.260855616513918,0.379270826870141,0,0,0.378093692178468,
5,164,170,179,0.269618007243522,0.265717433167972,0.524472641359042,0,0,0.526401655622928,
6,207,214,226,0.269121310152091,0.265609722151968,0.716373751664854,0,0,0.715058996063214,
7,248,257,271,0.269276751922108,0.267370193522369,0.946385865365448,0,0,0.945571082321865,
8,287,298,314,0.269833742964223,0.270184034374723,1.21841517324417,0,0,1.21925267714036,
9,325,337,355,0.270988295907705,0.273727809730189,1.53740860902498,0,0,1.53727505591935,
10,360,374,394,0.271843314972231,0.277519314211465,1.90054080428241,0,0,1.9006971317068,
11,394,409,431,0.272974076433159,0.281192913674293,2.30875046705147,0,0,2.31048717812761,
12,427,443,467,0.273928677090732,0.284349232577736,2.7675266085143,0.274156323562033,0.284264594325892,2.76753863819429,OK
13,464,478,508,0.27453809142533,0.285056888236664,3.32290577195066,0.274208834721303,0.284136742213767,3.31297976394187,OK
14,498,511,549,0.27394017490128,0.283932430175819,3.91702320540579,0.274261316524696,0.284008961576181,3.91441899050463,OK
15,532,544,587,0.273990978325059,0.283768454718959,4.57519057829735,0.274313768996822,0.283881252353214,4.57322361907181,OK
16,565,577,623,0.274158659842727,0.284106583857352,5.29531133621302,0.274366192162264,0.283753614485014,5.29072911654101,OK
17,598,609,659,0.27425539237122,0.283700050013969,6.06921314361496,0.274418586045576,0.283626047911795,6.06824342668448,OK
18,631,641,694,0.274567517540865,0.283593761444809,6.90910430100452,0.274470950671285,0.28349855257384,6.90705051385929,OK
19,662,673,728,0.274573149578004,0.28373900293791,7.8030825933956,0.274571973355243,0.283665946357786,7.80051891479605,OK
20,694,704,762,0.27478867907274,0.283429695772487,8.74920594668055,0.274673058424559,0.283833443513774,8.75590129535953,OK
21,724,737,795,0.27474729275033,0.284174121780738,9.78953736262964,0.27477420593704,0.284001044137589,9.7742506055128,OK
22,755,768,828,0.274886542467148,0.284112516737974,10.8586988814034,0.274875415950562,0.284168748325133,10.8566028518069,OK
23,786,800,861,0.274996137266847,0.284373760371055,12.0203401172015,0.274976688523074,0.284336556172427,12.0039787534358,OK
24,816,831,893,0.275056666386201,0.284580982970065,13.213826353148,0.275078023712598,0.284504467775609,13.217385182654,OK
25,847,862,926,0.275095976216455,0.284461656965373,14.4893978813538,0.274983884263904,0.284573682571481,14.4933381207935,OK
26,877,893,959,0.274925569024163,0.284330360697809,15.828309627793,0.274845617006745,0.284557159293491,15.8364915330053,OK
27,907,925,992,0.274757958304823,0.284522632225399,17.272486232682,0.274707346059755,0.284540635574557,17.2477605369925,OK
28,937,955,1024,0.274744674805754,0.284430415148931,18.7210612368275,0.274569071422788,0.284524111414662,18.7280500482649,OK
29,966,986,1057,0.274400693188661,0.284333640402044,20.2715833272599,0.274430793095695,0.284507586813787,20.2782555792913,OK
30,996,1017,1089,0.27439239058965,0.284550122321284,21.9003618987782,0.274292511078328,0.284491061771915,21.8992639561377,OK
31,1026,1047,1121,0.274373444050592,0.28449030032174,23.564338488446,0.274306185190243,0.284488810058043,23.5675046309274,OK
32,1056,1077,1153,0.274352397759494,0.284436109708901,25.2991432104241,0.274319859048655,0.284486558385914,25.3047607250601,OK
33,1176,1197,1280,0.27439775977099,0.284467598347671,32.9394966192648,0.274374551947408,0.284477552114821,32.9570527099764,OK
34,1296,1318,1408,0.274338381858838,0.284454634711756,41.7753751886153,0.274429240790668,0.284468546511544,41.7651680207043,OK
35,1416,1435,1534,0.274559027517125,0.284111790831943,51.5126590003742,0.27444877076485,0.284138804214996,51.5327170986394,OK
36,1534,1553,1662,0.274440779530759,0.28372964431544,62.4222394364974,0.274468274143587,0.283809510953506,62.434218531468,OK
37,1652,1671,1790,0.274434960406742,0.283520539170028,74.4816267659735,0.274487750981168,0.283480665810469,74.4910373216103,OK
38,1769,1791,1919,0.274338407612337,0.283548245553004,87.8503932592253,0.274302876858581,0.283559088427249,87.823953539169,OK
39,1884,1911,2048,0.274138763559089,0.283576770106464,102.354374640652,0.274117919906841,0.283637546179714,102.384354914305,OK
40,1999,2033,2178,0.273926570489421,0.283725569623373,118.237530367625,0.273932880070273,0.283716039091481,118.194476668871,OK
41,2114,2155,2308,0.273732333966594,0.283793737724387,135.334538125898,0.273747757293148,0.283794567186189,135.275800127011,OK
42,2232,2277,2435,0.273902465940845,0.284122401688823,153.74441259282,0.27393213772665,0.284050484160129,153.731145396935,OK
43,2351,2399,2562,0.274054149446802,0.28434168408317,173.570008979936,0.274116688343593,0.284306637345853,173.519446852356,OK
44,2471,2519,2687,0.274314593183331,0.284483225409518,194.645267307952,0.274301409379704,0.284563027070548,194.662423273547,OK
45,2589,2639,2810,0.274522443378799,0.28477094041424,217.17737337896,0.274486301071149,0.284819653662005,217.181343856795,OK
46,2705,2759,2933,0.274604232715467,0.285026424005356,241.261598429619,0.274598202161685,0.2849943200405,241.205261039385,OK
47,2821,2877,3055,0.274755714556383,0.285174930075227,266.667321134093,0.274710174668928,0.285169097893312,266.668712253186,OK
48,2934,2995,3176,0.274826939561554,0.285386377662348,293.538293990313,0.274822218661269,0.285343987327191,293.593646107392,OK
49,3048,3112,3297,0.274994331727462,0.285505862959076,321.921980474846,0.274934334207186,0.285518988449024,322.001726712241,OK
50,3156,3229,3423,0.27466629895279,0.285172324601174,351.767798400577,0.274697045838746,0.2851538657543,351.816232082001,OK
51,3265,3346,3550,0.27443543873244,0.284821876682072,383.3425781233,0.274460072782869,0.284789228240427,383.139465238055,OK
52,3372,3461,3676,0.274225054488023,0.284457163378313,416.024444540142,0.274223414411482,0.284425074940972,415.991216492321,OK
53,3477,3573,3759,0.275822539154459,0.287213839176156,448.106200726595,0.273987070098181,0.284061404892068,0,
54,3581,3684,3838,0.277488312959496,0.290120779178024,481.17380387732,0.274328609085419,0.284342926886136,0,
55,3686,3795,3903,0.279719098337001,0.293972380550083,515.095085735134,0.274670462343899,0.284624707926082,0,
56,3790,3911,3936,0.283084214121277,0.30017673444906,549.830625329225,0.275012630307593,0.284906748369617,548.460246010771,OK

NEUTRAL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.276486733760293,0.263677950594694,0.1441,0,0,0.1441,
1,29,30,30,0.276731628273393,0.265276842795597,0.155134543607684,0,0,0.155167136984568,
2,61,62,61,0.278187808633877,0.271815135666862,0.195151644036726,0,0,0.194951208194799,
3,94,96,95,0.276980373924447,0.265829972958999,0.267749644073946,0,0,0.268180074591752,
4,129,132,131,0.275302960940084,0.268178644447523,0.377435091888132,0,0,0.377750796811909,
5,168,171,169,0.276646357578791,0.275228401113722,0.525486829762625,0,0,0.525841429126562,
6,211,215,213,0.27666918446901,0.276221655605553,0.715985278609272,0,0,0.714222310285822,
7,253,258,256,0.277358700735468,0.27844332275603,0.946229008577812,0,0,0.944396603138258,
8,293,299,296,0.278858977650521,0.282448342120856,1.21796712080305,0,0,1.21767714376635,
9,331,338,335,0.28017939610175,0.286488387029105,1.53583215568126,0,0,1.53523349117873,
10,367,375,372,0.281575104185849,0.290850282873869,1.89953341272014,0,0,1.8981230066876,
11,402,410,406,0.283615079001652,0.295713542519346,2.30714569252885,0,0,2.30731254500551,
12,434,443,439,0.284771118467586,0.299418825411679,2.74881467234524,0.284691464034801,0.299427606030695,2.76369423988973,OK
13,471,478,481,0.284757492221706,0.299180650958991,3.30242149457022,0.284742389347707,0.299291890608083,3.30837769132335,OK
14,505,511,519,0.284726130762181,0.299216876778149,3.88728292224941,0.284793285410495,0.299156253136724,3.90898145640023,OK
15,539,544,556,0.284773407242551,0.299183278579212,4.53861698805482,0.284844152248361,0.299020693549479,4.56687093698641,OK
16,573,577,592,0.2849013869524,0.299104046395817,5.25841196099007,0.284894989886467,0.298885211779283,5.2833797448774,OK
17,605,609,626,0.284869374548061,0.299062163666104,6.01795885870512,0.28494579834995,0.298749807759151,6.05981400697585,OK
18,638,641,660,0.28503985251192,0.298800424435917,6.85000416141548,0.284996577663917,0.298614481422173,6.89745590407913,OK
19,670,673,693,0.285126502712579,0.298800035182025,7.74158589339877,0.285103706686797,0.298791256043903,7.78968318470836,OK
20,700,704,724,0.285143176645495,0.299069700759538,8.66028541129917,0.285210903679386,0.298968142823098,8.74373844002294,OK
