RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,60,64
96,92,96
128,124,128
160,156,160
192,184,188
384,372,380
576,556,568
768,744,760
960,928,948
1280,1240,1268
1664,1612,1644
2176,2108,2152
2688,2620,2664
3200,3148,3184
3712,3688,3704


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.265828151498021,0.253391746749576,0.1793,0,0,0.1793,
1,29,30,32,0.266481809814002,0.254777356645601,0.190469440304098,0,0,0.190389191709556,
2,59,61,64,0.267181685811527,0.259337334160429,0.230298783159582,0,0,0.230252545100054,
3,91,94,99,0.266654313794384,0.260958553214033,0.304906108857166,0,0,0.303627342871294,
4,124,129,136,0.26596326901891,0.262449765785753,0.412747291540591,0,0,0.413416418957377,
5,162,168,177,0.265830787310254,0.264037961860978,0.560673606382319,0,0,0.561802168082599,
6,201,209,220,0.266992286215284,0.262586852868681,0.749056698521494,0,0,0.750558456949631,
7,241,249,263,0.269004369656262,0.26543297224625,0.978781623851031,0,0,0.981191443928224,
8,278,288,304,0.270172982970365,0.270218322852738,1.25219364906002,0,0,1.25501658133654,
9,314,325,343,0.271395949182317,0.274796956232393,1.57231399978812,0,0,1.57320575889462,
10,348,360,380,0.272323899730644,0.278509895856398,1.93833379089114,0,0,1.93681844503712,
11,379,393,414,0.273015403682829,0.281850478650068,2.34375238750632,0,0,2.34682342123642,
12,410,425,448,0.273769739232665,0.284109568239468,2.80392383914656,0.273864122173795,0.284170629020287,2.80411459910474,OK
13,444,458,487,0.274111637082038,0.284077753037354,3.35965376779006,0.27394006007941,0.28404432234621,3.35916317972376,OK
14,477,491,526,0.274177790836166,0.283982223150798,3.98412874698031,0.274015954795739,0.283918087508391,3.97179952399517,OK
15,507,523,563,0.273886341167708,0.284250566303023,4.6486086385253,0.274091806359618,0.283791924445564,4.64352309481863,OK
16,539,554,601,0.27396933805481,0.283641619946356,5.37553556773989,0.274167614807838,0.283665833096532,5.37580321504605,OK
17,571,585,638,0.274233516836082,0.283461691281157,6.16778193461734,0.274243380177153,0.283539813400165,6.17008329800204,OK
18,602,616,674,0.274325739447296,0.283518469042557,7.02052318773054,0.27431910250427,0.283413865295406,7.02778431858507,OK
19,633,647,709,0.274514406850681,0.283759501363089,7.93964719652787,0.27441959350513,0.28359733814934,7.94251284517738,OK
20,663,678,744,0.274327600357226,0.283713024415101,8.92327722388701,0.274520153237719,0.283780936491196,8.92158568226974,OK
21,693,709,777,0.274481299692612,0.284191227632062,9.97150446984183,0.274620781772578,0.283964660449759,9.96619924825021,OK
22,724,740,811,0.274561828202423,0.284084547095832,11.1035939624666,0.274721479180341,0.284148510153993,11.0775343575741,OK
23,753,770,842,0.274766791496975,0.284506251987928,12.2545843039964,0.274822245531741,0.284332485733038,12.2567578292525,OK
24,784,800,874,0.275165783994012,0.284498919434119,13.4968663360123,0.274923080897605,0.28451658731621,13.5050238833237,OK
25,812,832,907,0.274742009149189,0.284676274343434,14.8512895441318,0.274826979443836,0.284590082530293,14.8169511720316,OK
26,841,861,938,0.274881432440166,0.284503085395924,16.1861816279734,0.274686768922694,0.284577830951546,16.1990205287266,OK
27,869,893,971,0.274470411676106,0.284584031081007,17.6920258147848,0.274546552023567,0.284565578815493,17.6522718004462,OK
28,896,923,1002,0.274223851580954,0.284633341434541,19.1840444823286,0.27440632874602,0.284553326122093,19.1777354690678,OK
29,925,953,1034,0.274162862439854,0.284413938382144,20.7748552976106,0.274266099089617,0.28454107287131,20.7764334291749,OK
30,954,983,1065,0.274252295397925,0.284492119140794,22.4326126365931,0.274125863053924,0.284528819063106,22.449379684559,OK
31,982,1013,1096,0.274155715070468,0.284541209510304,24.1507945690248,0.27413096604837,0.284522476187416,24.1677395071809,OK
32,1011,1044,1128,0.274063152943703,0.284595229800301,26.0015744324716,0.274136068892635,0.284516133498397,25.9580366857499,OK
33,1126,1163,1252,0.274016577804147,0.284532617560157,33.8696381875309,0.274156478768024,0.284490764608855,33.8534123502644,OK
34,1244,1283,1377,0.274150788352307,0.28453469952911,42.9710346459281,0.274176886241056,0.284465398705375,42.9582040596225,OK
35,1361,1401,1502,0.274180827377723,0.284287770029305,53.0497421461291,0.274191073504398,0.284132560928708,53.0294694114538,OK
36,1480,1519,1630,0.274291998007384,0.283810487526388,64.253525216867,0.274205241321573,0.283800179365409,64.2775022130677,OK
37,1598,1640,1762,0.274200114134135,0.283474504252777,76.7406065165798,0.274219389732534,0.28346825307814,76.7259229180068,OK
38,1713,1764,1894,0.274030546173765,0.283643898980347,90.4923051884457,0.274050702530465,0.283559050245258,90.4994990535869,OK
39,1829,1888,2027,0.273938167270592,0.28364065881887,105.495490550715,0.273881933060204,0.283649891693855,105.550711552357,OK
40,1943,2014,2160,0.273675172726866,0.28380709189655,121.946703343362,0.273713081261551,0.283740777456334,121.904127840771,OK
41,2057,2138,2291,0.273496872128667,0.283892766323939,139.591216491477,0.273544147074252,0.283831707565127,139.583567687843,OK
42,2176,2260,2421,0.273675382482298,0.283884017313404,158.62315579082,0.27373580125441,0.284095569941508,158.717082396111,OK
43,2295,2383,2548,0.273977394825027,0.284319524678574,179.214810505319,0.273927637596909,0.284359683112254,179.248855467304,OK
44,2413,2505,2675,0.274169401762952,0.284625108684767,201.196814055909,0.274119656361585,0.284624047435095,201.203532783409,OK
45,2530,2627,2802,0.274287139771696,0.284921189719324,224.727084800603,0.274311857808766,0.284888663268443,224.605327071352,OK
46,2647,2746,2929,0.274394699775847,0.284913982582515,249.452678510112,0.274429304996108,0.285072294527274,249.57526868362,OK
47,2763,2868,3055,0.274505088373268,0.285264094906098,276.213258662989,0.274546830988219,0.285256048999095,276.059596564833,OK
48,2878,2987,3179,0.274649547165262,0.285475591314692,304.096488654919,0.274664435864442,0.285439926807958,304.083070078978,OK
49,2993,3105,3304,0.274725879626094,0.285472570652752,333.523113869221,0.274782119704223,0.28562392807808,333.670177856309,OK
50,3106,3224,3432,0.274544246075287,0.285256980714232,364.827393268395,0.274546992531115,0.285261294857213,364.767963749202,OK
51,3218,3341,3560,0.274305591784197,0.284849481242298,397.434457081201,0.274312175674188,0.28489914023248,397.464278346411,OK
52,3330,3458,3687,0.27410988625824,0.284500942002539,431.736461072845,0.274077668519523,0.284537463257044,431.782024072189,OK
53,3437,3571,3767,0.275734843475014,0.287450212807007,464.977696260456,0.273843470454819,0.284176262986563,0,
54,3543,3683,3843,0.277444368883415,0.29051318333116,499.281913941396,0.274207531229207,0.28449529233717,0,
55,3650,3795,3905,0.279766327806345,0.294521571806819,534.548487699313,0.27457197726019,0.284814659291194,0,
56,3756,3911,3936,0.283265769831964,0.300787248137388,570.586454605874,0.274936809159621,0.285134364384807,567.126666331225,OK

NEUTRAL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.265828151498021,0.253391746749576,0.1793,0,0,0.1793,
1,29,30,30,0.266890011157876,0.255447129494911,0.190311513062527,0,0,0.190347902725638,
2,60,61,61,0.269003493295499,0.261665622181514,0.230041793694716,0,0,0.23006283074843,
3,92,94,93,0.270719071127648,0.266956786179799,0.303398965465404,0,0,0.303164428188708,
4,126,129,128,0.270868900642689,0.269240182724172,0.411009691351615,0,0,0.412544720702858,
5,165,169,168,0.27216911748058,0.273186320902359,0.561070678524659,0,0,0.560377977187521,
6,205,209,208,0.274149989748463,0.271711135946219,0.746293419995736,0,0,0.748431459612068,
7,245,250,248,0.276412253268683,0.276004991379928,0.978196063302399,0,0,0.978205718385783,
8,283,289,287,0.278209336140228,0.281499710407858,1.25205334036626,0,0,1.25101130793246,
9,319,326,324,0.279888454939235,0.287048923298942,1.57067613514613,0,0,1.56801575461212,
10,353,361,358,0.281721207071045,0.292466552010049,1.93332432925286,0,0,1.93027458208361,
11,386,394,391,0.283378047186237,0.296354397524925,2.34206859515529,0,0,2.33875296470314,
12,416,425,422,0.284461819402831,0.299297738231574,2.78411157465884,0.284390242120764,0.29932961905443,2.79434148573378,OK
13,449,458,460,0.284306245090832,0.299105232897259,3.33188115072862,0.284465186748111,0.299195417369054,3.34745556884455,OK
14,482,491,497,0.284449134517401,0.299278200534962,3.94920490995893,0.284540087582211,0.299061294103275,3.95795670635599,OK
15,514,523,533,0.284526146776372,0.299301866416975,4.61669932645704,0.284614944661439,0.298927249188378,4.62733913512566,OK
16,546,554,569,0.284587144652547,0.298807025791221,5.33595224313867,0.284689758024124,0.298793282555728,5.35706705700977,OK
17,578,585,604,0.28487764624007,0.298818660014179,6.1192120451153,0.284764527708549,0.298659394136768,6.14857885463908,OK
18,609,616,639,0.284782059116445,0.298712813483636,6.96408824728553,0.284839253752956,0.298525583863025,7.00329055042232,OK
19,640,647,673,0.284840441633296,0.298867376150597,7.87448420346983,0.284946193246685,0.298719391648107,7.91483099561564,OK
20,672,678,707,0.285053135215664,0.298823586396218,8.86139039596301,0.285053207887486,0.298913335623171,8.89049149362657,OK
21,702,709,739,0.285117364382203,0.299304964186024,9.90006405791431,0.285160297754597,0.299107415931818,9.93146429299484,OK
22,734,740,772,0.285344942010604,0.299180241954694,11.0292980362754,0.285267462927367,0.299301632717855,11.0389260927114,OK
23,763,770,802,0.285452120581222,0.29956111535647,12.1706377036306,0.285374703485255,0.299495986125287,12.2140396451013,OK
24,792,800,832,0.285518000335265,0.299779403325014,13.381262327441,0.285482019507835,0.299690476298326,13.457955147427,OK
25,822,832,864,0.285352855227427,0.299868989634135,14.7412264329786,0.28538526682573,0.299768844871205,14.765310007415,OK
26,849,861,893,0.285147158886921,0.29986946587909,16.0404375889188,0.28524145362393,0.299756611632199,16.1425624709224,OK
27,880,893,925,0.285145593401782,0.299833517729526,17.5624237350326,0.285097633700657,0.299744377821441,17.5907487608329,OK
28,908,923,955,0.28491218199934,0.299748721192435,19.0521507965136,0.284953807055438,0.299732143438892,19.1108957675101,OK
29,937,953,985,0.284852565004178,0.29966155996035,20.6242732362317,0.284809973687803,0.299719908484511,20.7040218239528,OK
30,964,983,1014,0.28458870626702,0.299838142603292,22.2394866754023,0.284666133597279,0.299707672958258,22.3711373998695,OK
31,994,1013,1044,0.284666406771289,0.299736294475443,23.9662187418831,0.284671217342527,0.299700926436558,24.083508264207,OK
32,1025,1044,1075,0.284718630003642,0.299624692540181,25.8266324764855,0.284676300934052,0.299694180118858,25.86756576295,OK
