RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,64,64
96,92,96
128,124,128
160,156,160
192,188,188
384,372,380
576,560,568
768,744,760
960,932,948
1280,1244,1264
1664,1616,1644
2176,2112,2152
2688,2628,2664
3200,3156,3180
3712,3688,3704


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.273497972723922,0.256358274972355,0.1391,0,0,0.1391,
1,29,30,31,0.273829927703458,0.25750690628135,0.150182399927379,0,0,0.150415068865272,
2,57,61,62,0.272249189790545,0.257176121332576,0.190483541936465,0,0,0.191090403968866,
3,91,97,99,0.270861248903117,0.261608482933955,0.266039877039445,0,0,0.26595978232415,
4,127,135,137,0.2693205185925,0.262288564603898,0.37860491195084,0,0,0.377985166058671,
5,169,180,183,0.267834125411621,0.258382368651514,0.529988489662879,0,0,0.529393403372313,
6,212,226,230,0.268122031329121,0.254241877394085,0.722771074040786,0,0,0.721994493084132,
7,253,269,274,0.268610454734824,0.25748422529595,0.959041626075027,0,0,0.957325272695189,
8,291,309,315,0.269208326011934,0.262986737880685,1.23760976725992,0,0,1.23672798913915,
9,326,347,353,0.270092206901197,0.269429447117589,1.56162962123123,0,0,1.56139840250675,
10,360,383,390,0.271256238736238,0.274946081894236,1.9348269613955,0,0,1.93241756167988,
11,392,417,424,0.272872937934405,0.280212029546566,2.34889826440923,0,0,2.35077398136389,
12,423,450,458,0.274208226352889,0.284084828845378,2.81336578809202,0.274156323562033,0.284264594325892,2.81737978137029,OK
13,456,484,500,0.273798420259798,0.283705935066348,3.37274636751013,0.274208834721303,0.284136742213767,3.37264386274613,OK
14,489,517,538,0.274369220065769,0.284166235953527,3.98252731514431,0.274261316524696,0.284008961576181,3.98491452565781,OK
15,521,550,576,0.27436479978706,0.283983105786724,4.65670464671603,0.274313768996822,0.283881252353214,4.6555836952884,OK
16,552,583,613,0.274103676770936,0.283736432976472,5.39304216578345,0.274366192162264,0.283753614485014,5.38601088921936,OK
17,584,615,648,0.274452862496199,0.283622527247512,6.18280811102514,0.274418586045576,0.283626047911795,6.17752760623745,OK
18,614,647,682,0.274315700797478,0.28365401359261,7.0304259223849,0.274470950671285,0.28349855257384,7.03144093386432,OK
19,646,678,715,0.274796435712717,0.283595367067707,7.94037094792628,0.274571973355243,0.283665946357786,7.94099998151501,OK
20,676,709,747,0.274865937051653,0.283796046449931,8.90945762497196,0.274673058424559,0.283833443513774,8.91358802972856,OK
21,706,740,779,0.274832335432065,0.2839247239351,9.95593699089568,0.27477420593704,0.284001044137589,9.95027699124931,OK
22,736,770,810,0.27495203427661,0.284053999708546,11.0523062709769,0.274875415950562,0.284168748325133,11.0521215302723,OK
23,766,800,841,0.275039411184392,0.284197705385484,12.223861167513,0.274976688523074,0.284336556172427,12.2201607483228,OK
24,795,830,871,0.275122432640691,0.284694052120351,13.4554257376572,0.275078023712598,0.284504467775609,13.4554196506139,OK
25,825,859,902,0.275217260353857,0.284520726534554,14.7402970251794,0.274983884263904,0.284573682571481,14.7543514741059,OK
26,854,889,934,0.274969831709019,0.284366294369125,16.1201666994003,0.274845617006745,0.284557159293491,16.121693998116,OK
27,882,919,965,0.274787186628756,0.284555006412299,17.5519937659744,0.274707346059755,0.284540635574557,17.5583788208805,OK
28,911,949,997,0.274673513091657,0.284467614582592,19.0645300479604,0.274569071422788,0.284524111414662,19.0653271547092,OK
29,938,980,1029,0.274268423591922,0.284640650578812,20.6578710593489,0.274430793095695,0.284507586813787,20.6434506395295,OK
30,967,1010,1061,0.274257495909565,0.284561133955612,22.3028955780775,0.274292511078328,0.284491061771915,22.2936520724313,OK
31,996,1039,1092,0.274423698843196,0.284484206969561,23.9684177536153,0.274306185190243,0.284488810058043,23.991936418943,OK
32,1025,1069,1124,0.274451366044151,0.284397755580059,25.7452154337402,0.274319859048655,0.284486558385914,25.7604790969471,OK
33,1138,1191,1251,0.274235971293238,0.284564700495383,33.5618501233811,0.274374551947408,0.284477552114821,33.5505827008887,OK
34,1256,1312,1377,0.274541907851994,0.284466637034612,42.4665848176548,0.274429240790668,0.284468546511544,42.5173250783734,OK
35,1375,1433,1504,0.274515884327871,0.284102842331889,52.4540972472941,0.27444877076485,0.284138804214996,52.4607798529277,OK
36,1495,1554,1632,0.274454689135222,0.283726369071045,63.5426192693948,0.274468274143587,0.283809510953506,63.5586085515253,OK
37,1615,1676,1761,0.274464477609411,0.283574314773601,75.8216603252938,0.274487750981168,0.283480665810469,75.8325609430828,OK
38,1733,1800,1892,0.274303588159382,0.283518122749729,89.4240137288887,0.274302876858581,0.283559088427249,89.4055922495447,OK
39,1849,1924,2022,0.274175385795316,0.283625805366566,104.251188127071,0.274117919906841,0.283637546179714,104.228214733222,OK
40,1963,2047,2151,0.274004620874664,0.283705050640602,120.26533956593,0.273932880070273,0.283716039091481,120.323064054415,OK
41,2077,2170,2280,0.273843064156316,0.283764911079066,137.673760097729,0.273747757293148,0.283794567186189,137.712008398625,OK
42,2192,2293,2407,0.273892018600105,0.284080473600867,156.52859842681,0.27393213772665,0.284050484160129,156.499719581446,OK
