RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,60,64
96,92,92
128,124,124
160,152,156
192,184,188
384,368,376
576,552,564
768,736,752
960,920,940
1280,1228,1252
1664,1596,1628
2176,2084,2128
2688,2600,2640
3200,3132,3164
3712,3680,3696


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.272383720930233,0.259447674418605,0.1785,0,0,0.1785,
1,31,32,32,0.27268217518667,0.260909938779494,0.189972006195642,0,0,0.189852039927215,
2,63,66,66,0.27180098766118,0.263623193494051,0.231444533887636,0,0,0.230660278361009,
3,96,100,100,0.270196621172905,0.256751561237387,0.30632981610188,0,0,0.30577428628574,
4,128,134,134,0.268283726272681,0.258596777477404,0.418372787437743,0,0,0.418165703797916,
5,162,170,170,0.267635693076816,0.262766152343625,0.570203737320713,0,0,0.570068655141758,
6,199,208,207,0.268077224536834,0.263706316460509,0.76349191475685,0,0,0.763299053159404,
7,233,244,243,0.268154275225308,0.265323839189381,0.999779009767767,0,0,0.999398756842738,
8,266,278,277,0.269160855591884,0.268148602901006,1.27817404086327,0,0,1.27971439880749,
9,297,311,310,0.270003973902175,0.27161854986263,1.60127033377184,0,0,1.60544564619266,
10,328,343,342,0.271446824057967,0.27556040499555,1.9723921067756,0,0,1.97767708011896,
11,358,375,374,0.272628781655618,0.279780725557488,2.40010838356065,0,0,2.39740044518265,
12,387,405,404,0.274143738712414,0.283882435774803,2.85988071352956,0.273864122173795,0.284170629020287,2.86553084147213,OK
13,420,438,443,0.274262953947492,0.284873026789718,3.44506580845915,0.27394006007941,0.28404432234621,3.43273619990752,OK
14,453,469,481,0.274535407722575,0.284799824522371,4.07137665443629,0.274015954795739,0.283918087508391,4.05879061996472,OK
15,485,500,518,0.274555186822311,0.28467199631348,4.75855325880549,0.274091806359618,0.283791924445564,4.74522640606025,OK
16,517,531,554,0.274612992909567,0.2844303047506,5.51087159658631,0.274167614807838,0.283665833096532,5.4935450624299,OK
17,548,561,589,0.274407793294857,0.283563491358276,6.30490523447884,0.274243380177153,0.283539813400165,6.30522161630687,OK
18,579,592,623,0.274348126895663,0.28325409074903,7.18079263883383,0.27431910250427,0.283413865295406,7.18170816504759,OK
19,609,623,655,0.274475361598176,0.283574301996936,8.1121237836648,0.27441959350513,0.28359733814934,8.11647124689933,OK
20,639,654,687,0.2745697494953,0.283757972531713,9.11167586586155,0.274520153237719,0.283780936491196,9.11698792037319,OK
21,669,685,719,0.274652119353593,0.283895722297779,10.1806977462157,0.274620781772578,0.283964660449759,10.1844808080365,OK
22,699,716,751,0.274736187192554,0.284046934436338,11.320438285519,0.274721479180341,0.284148510153993,11.3201565867636,OK
23,729,747,783,0.274827532138803,0.284243822603208,12.5322059991478,0.274822245531741,0.284332485733038,12.5252076314539,OK
24,759,778,815,0.2749163511731,0.284475191451251,13.8169273200474,0.274923080897605,0.28451658731621,13.8008134420886,OK
25,788,808,847,0.274785956578779,0.284360922281926,15.1347089419155,0.274826979443836,0.284590082530293,15.1414748076269,OK
26,817,839,879,0.27466248879115,0.284583156371297,16.5537587257163,0.274686768922694,0.284577830951546,16.553814505843,OK
27,847,869,911,0.274709557423859,0.284499836019261,18.0206967985841,0.274546552023567,0.284565578815493,18.0388951586988,OK
28,876,900,944,0.274394783565283,0.284382680804782,19.5887551383174,0.27440632874602,0.284553326122093,19.5977698178786,OK
29,905,931,976,0.274249439394508,0.284543355405636,21.2232214119382,0.274266099089617,0.28454107287131,21.231482759692,OK
30,934,962,1008,0.274098409823178,0.284677295065833,22.930196088778,0.274125863053924,0.284528819063106,22.9410701968313,OK
31,965,992,1040,0.274253077992707,0.284565354774369,24.6934131239084,0.27413096604837,0.284522476187416,24.6970658576512,OK
32,995,1023,1073,0.27409101712225,0.284437193108169,26.5671983923268,0.274136068892635,0.284516133498397,26.5265744598417,OK
33,1114,1143,1199,0.274171718740643,0.284562256744542,34.5931024236806,0.274156478768024,0.284490764608855,34.5948761187318,OK
34,1233,1263,1327,0.274128975556208,0.284516827403413,43.8989787226886,0.274176886241056,0.284465398705375,43.8990826788613,OK
35,1349,1379,1453,0.27410833865125,0.284192190655521,54.1917054395223,0.274191073504398,0.284132560928708,54.1909307679288,OK
36,1465,1495,1579,0.274121902604584,0.283749205372704,65.7038751924239,0.274205241321573,0.283800179365409,65.6853200875397,OK
37,1580,1612,1703,0.274145415823299,0.283514692949684,78.4195248892622,0.274219389732534,0.28346825307814,78.4063884308278,OK
38,1693,1732,1826,0.274015705134213,0.28363996004101,92.4710064541136,0.274050702530465,0.283559050245258,92.4816360068256,OK
