RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,60,60
96,92,92
128,124,124
160,152,156
192,184,184
384,368,372
576,552,556
768,736,744
960,924,928
1280,1228,1240
1664,1600,1612
2176,2092,2108
2688,2604,2624
3200,3136,3152
3712,3680,3688


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.279629952871356,0.262000349101065,0.1501,0,0,0.1501,
1,27,29,29,0.279107385004888,0.264086960930491,0.161877194929907,0,0,0.161563138931324,
2,58,61,61,0.277066047367421,0.26029856042184,0.203372022093338,0,0,0.202770755334058,
3,88,93,93,0.274202304541126,0.259796710294385,0.279603771783101,0,0,0.278619881486754,
4,120,127,126,0.271094431323605,0.259534269097099,0.39342122836295,0,0,0.392111240034733,
5,153,162,161,0.269657671550648,0.264546385900749,0.54668147646303,0,0,0.545500819924965,
6,190,201,200,0.266123690860927,0.259499157534002,0.741773611918852,0,0,0.740622305792991,
7,227,240,239,0.265938648833743,0.260031943402464,0.980907539952099,0,0,0.979032646341406,
8,263,278,277,0.267240306035801,0.263666583891278,1.26331479306001,0,0,1.26209165327476,
9,298,315,314,0.269055057356315,0.268536312960997,1.59147081684105,0,0,1.59101073451392,
10,332,351,349,0.271265167192277,0.274298163175912,1.96575806768586,0,0,1.96688508564914,
11,365,386,384,0.273009327975287,0.279361233246806,2.38907870765073,0,0,2.39071615718312,
12,397,420,418,0.27451489019432,0.283961960767595,2.85908306759122,0.274156323562033,0.284264594325892,2.86342800501386,OK
13,432,455,461,0.274227115199928,0.284164943726529,3.4264427159869,0.274208834721303,0.284136742213767,3.42776751341218,OK
14,467,489,502,0.274255300201567,0.284155880136688,4.04978997225475,0.274261316524696,0.284008961576181,4.05004533851142,OK
15,502,523,542,0.274301338320457,0.283930777765312,4.74435380708325,0.274313768996822,0.283881252353214,4.73167615559836,OK
16,534,556,579,0.274052359284143,0.283859844272435,5.4780658178115,0.274366192162264,0.283753614485014,5.47404170267712,OK
17,567,589,615,0.274245674784402,0.283837543938108,6.28575771810391,0.274418586045576,0.283626047911795,6.27849524100836,OK
18,600,621,650,0.274663841024652,0.283591422736134,7.14551412885613,0.274470950671285,0.28349855257384,7.1463652216015,OK
19,630,654,684,0.274551350173712,0.283994885070637,8.07497614318815,0.274571973355243,0.283665946357786,8.0707904149952,OK
20,661,686,718,0.274673291610117,0.283973355840333,9.05985662545327,0.274673058424559,0.283833443513774,9.05927477660368,OK
21,692,719,751,0.274989617050259,0.284724001059449,10.1327444749979,0.27477420593704,0.284001044137589,10.1129077388817,OK
22,723,750,786,0.274818455406064,0.284014041236562,11.2353332869497,0.274875415950562,0.284168748325133,11.2327612038184,OK
23,754,782,819,0.27500407805135,0.284424494494564,12.4219041539758,0.274976688523074,0.284336556172427,12.4198912563715,OK
24,786,814,853,0.275105775921843,0.28450904695545,13.6893488147554,0.275078023712598,0.284504467775609,13.6753396547917,OK
25,816,846,886,0.274940452024277,0.284868823853784,15.0058855049044,0.274983884263904,0.284573682571481,14.9955016665251,OK
26,848,878,921,0.274755098664061,0.284632077610034,16.4203642520514,0.274845617006745,0.284557159293491,16.3851925067826,OK
27,880,908,954,0.274884179529998,0.284409649329665,17.8337696845715,0.274707346059755,0.284540635574557,17.8453590001622,OK
28,910,940,988,0.274516058196362,0.284445163453985,19.3714493262384,0.274569071422788,0.284524111414662,19.3769374155846,OK
29,942,971,1021,0.274646942193041,0.28450087177964,20.9634128018855,0.274430793095695,0.284507586813787,20.9808542931334,OK
30,972,1003,1055,0.274320736935881,0.284488807237979,22.652565571743,0.274292511078328,0.284491061771915,22.6580271855244,OK
31,1003,1034,1088,0.274316929489908,0.284460531059223,24.3840863366258,0.274306185190243,0.284488810058043,24.3840688751944,OK
