RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,60,64
96,92,92
128,124,124
160,156,156
192,184,188
384,368,372
576,556,560
768,740,744
960,924,932
1280,1232,1240
1664,1600,1616
2176,2096,2112
2688,2608,2624
3200,3140,3152
3712,3684,3688


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.275622466705269,0.259216367496622,0.1343,0,0,0.1343,
1,29,30,31,0.275469217534373,0.260850180867995,0.144955468136256,0,0,0.145206179123155,
2,60,63,64,0.274147079551388,0.26588073997713,0.184630859763528,0,0,0.184411640072286,
3,94,99,101,0.2712711371627,0.258599643758497,0.257544376584213,0,0,0.256575482900331,
4,132,139,142,0.270353957057025,0.259750117086971,0.363389689294086,0,0,0.364552634068954,
5,173,182,186,0.270147250623995,0.264498509579465,0.509614247484122,0,0,0.510489470735661,
6,216,227,232,0.270492158214508,0.267644457759149,0.69506230465806,0,0,0.696130584256311,
7,260,273,279,0.27107290973033,0.269259604284456,0.922023842144579,0,0,0.922957275829275,
8,301,316,323,0.271668455541062,0.271390939806625,1.19311246303686,0,0,1.19226328795497,
9,338,355,363,0.272165488408701,0.274234297224941,1.50797839704518,0,0,1.50520116984833,
10,372,390,399,0.272917614397915,0.277464011335241,1.86251835800571,0,0,1.86281290480504,
11,403,424,433,0.273382402312798,0.281350617150339,2.26906548676468,0,0,2.266051285828,
12,434,456,466,0.274295839977885,0.284405266530515,2.71684479444657,0.274156323562033,0.284264594325892,2.71579547168899,OK
13,468,489,506,0.274200951004023,0.284257173882332,3.25379677133429,0.274208834721303,0.284136742213767,3.25103878100905,OK
14,501,522,546,0.273962971367284,0.284177485216587,3.8474577503564,0.274261316524696,0.284008961576181,3.84123322507325,OK
15,535,554,586,0.274158439982517,0.283675385337572,4.48803622808052,0.274313768996822,0.283881252353214,4.48772054138327,OK
16,568,587,625,0.274257330286152,0.283890410068596,5.19253034456165,0.274366192162264,0.283753614485014,5.19181122833758,OK
17,601,620,664,0.274120591424052,0.283670947397471,5.95802724094263,0.274418586045576,0.283626047911795,5.95478877579423,OK
18,636,652,701,0.274680480336143,0.283443400163809,6.77803819515015,0.274470950671285,0.28349855257384,6.77791314252622,OK
19,667,685,736,0.274462072391368,0.2838875511121,7.66161615241671,0.274571973355243,0.283665946357786,7.65467685013048,OK
20,699,717,770,0.274517846446066,0.283946394851565,8.60411234360252,0.274673058424559,0.283833443513774,8.59219696531797,OK
21,731,748,802,0.274906997269221,0.284171207618611,9.5960846137135,0.27477420593704,0.284001044137589,9.59150675161831,OK
22,761,779,834,0.274814929325389,0.284224345262044,10.652195400191,0.274875415950562,0.284168748325133,10.6536228459308,OK
23,791,810,865,0.274965725737808,0.284581159831983,11.7804549037811,0.274976688523074,0.284336556172427,11.7795468836173,OK
24,822,841,897,0.275139964684037,0.284538469791088,12.9964164699036,0.275078023712598,0.284504467775609,12.9702669119884,OK
25,850,871,928,0.274902532566186,0.284414861016423,14.2273853944746,0.274983884263904,0.284573682571481,14.2223640511808,OK
26,879,901,959,0.274884646585026,0.284307102343719,15.5342847614355,0.274845617006745,0.284557159293491,15.5404052536873,OK
27,907,932,990,0.274685718300891,0.284477788134733,16.9301315628026,0.274707346059755,0.284540635574557,16.925288527752,OK
28,936,962,1021,0.274667129559965,0.284349019067887,18.3701209707288,0.274569071422788,0.284524111414662,18.3779018701715,OK
29,964,993,1052,0.274467607639167,0.284491528586994,19.9002638314007,0.274430793095695,0.284507586813787,19.8991240505041,OK
30,992,1024,1083,0.274266769038882,0.284629033187344,21.4982993481549,0.274292511078328,0.284491061771915,21.4898253143108,OK
31,1022,1054,1114,0.274386200605476,0.284538393661593,23.1489685444344,0.274306185190243,0.284488810058043,23.1268757994441,OK
32,1051,1084,1145,0.274335177071891,0.284450879733293,24.855714738164,0.274319859048655,0.284486558385914,24.8316513601164,OK
33,1168,1203,1268,0.274441999110162,0.284390656216351,32.3237070041504,0.274374551947408,0.284477552114821,32.3408725987535,OK
34,1286,1323,1393,0.274481460938698,0.284456405376025,40.9868869107765,0.274429240790668,0.284468546511544,40.9843073623588,OK
35,1402,1440,1517,0.274412224380339,0.284175396880682,50.5723384805487,0.27444877076485,0.284138804214996,50.5692378812201,OK
36,1519,1557,1641,0.274442388162323,0.28383420609779,61.2687863599644,0.274468274143587,0.283809510953506,61.2669198637935,OK
37,1636,1675,1765,0.274463676555862,0.283546928369909,73.1253870993484,0.274487750981168,0.283480665810469,73.0983188626554,OK
38,1750,1795,1889,0.27427573876782,0.283516903465051,86.1666270698533,0.274302876858581,0.283559088427249,86.181956788549,OK
39,1864,1917,2014,0.274118282455281,0.283671000476413,100.502763992284,0.274117919906841,0.283637546179714,100.470130248837,OK
40,1977,2039,2140,0.273915096137281,0.283773447684812,115.965892354941,0.273932880070273,0.283716039091481,115.984658745507,OK
41,2091,2162,2268,0.273734071747423,0.283844144613278,132.732363247683,0.273747757293148,0.283794567186189,132.746621978057,OK
42,2209,2285,2395,0.273897301516784,0.284079379718984,150.830249247309,0.27393213772665,0.284050484160129,150.856917682986,OK
43,2329,2407,2521,0.27417919884801,0.284304658793356,170.205927950425,0.274116688343593,0.284306637345853,170.275248015716,OK
44,2447,2530,2647,0.274268562849916,0.284580333546169,191.088849609725,0.274301409379704,0.284563027070548,191.022925692281,OK
45,2565,2650,2770,0.274493790394759,0.284837461669798,213.098477666684,0.274486301071149,0.284819653662005,213.120822250362,OK
46,2682,2770,2894,0.274611014341413,0.285012666514648,236.695536031368,0.274598202161685,0.2849943200405,236.695577303928,OK
47,2797,2889,3017,0.274708440216767,0.285225479495119,261.682916153705,0.274710174668928,0.285169097893312,261.682952202923,OK
48,2913,3006,3140,0.274890321359848,0.285320298175818,288.040381998749,0.274822218661269,0.285343987327191,288.104485195318,OK
49,3027,3123,3263,0.274981652415397,0.28546464673369,315.927140255878,0.274934334207186,0.285518988449024,315.98143534925,OK
50,3138,3239,3390,0.274719702128985,0.285193222631354,345.23833401894,0.274697045838746,0.2851538657543,345.238515108278,OK
51,3249,3354,3517,0.27444144320091,0.284843224511301,375.996242897702,0.274460072782869,0.284789228240427,375.976114789767,OK
