RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,60,64
96,92,92
128,124,124
160,156,156
192,184,188
384,372,372
576,556,560
768,744,744
960,928,932
1280,1240,1244
1664,1608,1616
2176,2104,2112
2688,2620,2624
3200,3148,3152
3712,3688,3688


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.275627615062762,0.260111576011158,0.1492,0,0,0.1492,
1,29,31,31,0.275386927148807,0.261657226319834,0.160500210185105,0,0,0.160615875980261,
2,61,65,65,0.273472117081776,0.265210845985021,0.202211893842136,0,0,0.201653591837504,
3,93,99,99,0.270972808494681,0.258587782174004,0.275862527543659,0,0,0.277189989202823,
4,129,137,138,0.268471418681795,0.257982627350312,0.388598308111001,0,0,0.390213418629708,
5,166,176,177,0.268222636457819,0.262959574973725,0.541599963315717,0,0,0.54297056753822,
6,204,216,217,0.268577877059926,0.267593275566493,0.739881903178744,0,0,0.737287560213486,
7,242,257,258,0.269841262666312,0.270472550253917,0.977597933052152,0,0,0.974714926000297,
8,279,296,297,0.271603756794747,0.273136477323721,1.25556621622537,0,0,1.25660687004863,
9,314,333,335,0.272527230771869,0.275299839549542,1.58125684240472,0,0,1.58416980559912,
10,347,368,370,0.273305817108131,0.278285504360114,1.9558352111147,0,0,1.95849441270961,
11,378,401,403,0.273649134545943,0.281276912311172,2.37830509713148,0,0,2.38057801286485,
12,408,433,435,0.273818402515403,0.284103441231247,2.85283482277406,0.274112722511147,0.283978226847306,2.8513408520458,OK
13,444,464,472,0.274347153344711,0.283493102963926,3.40595256707041,0.274181420632388,0.283815930764084,3.41193467220621,OK
14,478,496,509,0.274327175556169,0.283466667078641,4.02909148643591,0.274250069882283,0.283653750137119,4.02973934341096,OK
15,512,528,546,0.274477564283077,0.283447409437925,4.71484302185813,0.274318670312965,0.283491684843253,4.70609872119315,OK
16,545,559,582,0.274764885594546,0.283346833253641,5.43766964283332,0.27438722197649,0.283329734759502,5.44232266071756,OK
17,576,592,619,0.274363033240721,0.28354155340409,6.24539075210163,0.274455724924843,0.283167899763058,6.2396915367138,OK
18,608,624,656,0.274246134084141,0.283079178945255,7.10497367281796,0.274524179209931,0.283006179731288,7.09945996238136,OK
19,639,656,690,0.27451111951645,0.283575248311015,8.01758615067905,0.274630359104268,0.283200317013835,8.0160777661201,OK
20,670,688,725,0.274435117114415,0.283391296782626,9.00480392876224,0.274736615924829,0.283394594946817,8.99591858945602,OK
21,701,719,757,0.274892303850377,0.283749743940705,10.0334435077878,0.274842949755244,0.283589013683138,10.0400261499615,OK
22,731,751,790,0.274801213116123,0.283887046763722,11.1592325684005,0.274949360679263,0.283783573375926,11.1494262454376,OK
23,761,782,822,0.274871224527533,0.283951024860602,12.3341578178969,0.275055848780757,0.28397827417853,12.3251284796963,OK
24,792,813,852,0.275537230958092,0.284708343199962,13.5842154851805,0.275162414143719,0.28417311624452,13.5681277644177,OK
25,820,844,885,0.274972473507768,0.284307564423228,14.8973624210434,0.275071610431979,0.284258194931275,14.872898629107,OK
26,849,873,917,0.27481767569065,0.283659679259474,16.2236606842183,0.274936688147636,0.284257649664118,16.2457446027884,OK
27,877,905,948,0.274696039803409,0.284283955447534,17.6993085149834,0.274801753740074,0.284257104347966,17.6875407014143,OK
28,906,936,980,0.274583550163834,0.284300872739228,19.2284028130167,0.274666807207661,0.284256558982813,19.1991508174549,OK
29,935,965,1012,0.274455200232871,0.283749087066134,20.75456488996,0.274531848548762,0.284256013568653,20.7814285640146,OK
