RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,64,64
96,92,96
128,124,128
160,156,160
192,188,192
384,376,380
576,560,572
768,748,760
960,936,952
1280,1248,1268
1664,1620,1648
2176,2120,2156
2688,2636,2668
3200,3160,3184
3712,3692,3704


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.274548791679413,0.264912817375344,0.1732,0,0,0.1732,
1,27,29,29,0.274723020835844,0.266667802983834,0.184756084580444,0,0,0.184936144438885,
2,54,57,58,0.273507488478245,0.265518901394878,0.2264974517638,0,0,0.227125159243818,
3,85,90,91,0.272914285667021,0.270564095488891,0.303815545897195,0,0,0.304780704153838,
4,117,125,126,0.269913290073297,0.269603939691138,0.419223151978737,0,0,0.420974966865307,
5,154,163,165,0.270518883642928,0.271864465952256,0.577494517413332,0,0,0.578017664838059,
6,193,205,207,0.270105753682431,0.271131313258604,0.779805924180472,0,0,0.777786153643459,
7,231,245,248,0.269893670594817,0.270909028372648,1.02298822732603,0,0,1.02187446219166,
8,267,284,287,0.270053229095241,0.272670426681829,1.31207671692504,0,0,1.31167478739049,
9,302,321,325,0.270589211862805,0.274601689888054,1.64530784147753,0,0,1.64842738798748,
10,336,357,361,0.271795697871083,0.277687025547419,2.02779621759869,0,0,2.03325354269288,
11,369,392,397,0.272874480393684,0.280457182928894,2.46281006525405,0,0,2.46717855250129,
12,401,426,431,0.274361599921572,0.283785442049753,2.9469528332956,0.274142799126774,0.283928125561413,2.95114848057691,OK
13,435,462,472,0.274488537069565,0.284554852226587,3.53969359168214,0.274202056883495,0.283779601448766,3.52910942634395,OK
14,468,495,513,0.274171442704844,0.283522554705693,4.16540370002711,0.274261276202343,0.283631173677108,4.16548491315168,OK
15,502,528,552,0.274536026840117,0.283343313484679,4.861784902487,0.274320457120706,0.283482842152731,4.86155855151281,OK
16,534,561,590,0.274341927518148,0.2833137251817,5.61921332828001,0.274379599675922,0.283334606782048,5.61857677263639,OK
17,567,594,628,0.274236924939418,0.283106030809033,6.45445856936555,0.274438703905284,0.283186467471596,6.43775363598789,OK
18,600,626,664,0.274441020276656,0.283139547362101,7.33779295309751,0.274497769846031,0.283038424128029,7.32027479068718,OK
19,632,657,699,0.274502908671529,0.282994590583742,8.26123028560571,0.274612120139137,0.283201180746383,8.26285302297552,OK
20,664,689,733,0.274736405756049,0.283533692416517,9.27061888122483,0.274726537894424,0.283364033384748,9.27001166069848,OK
21,697,720,768,0.274930820890708,0.283221316500921,10.3371074475669,0.27484102317161,0.283526982128121,10.3427703828819,OK
22,728,752,802,0.274898611542303,0.283515011970122,11.4801230931749,0.274955576030483,0.283690027061601,11.4821296524642,OK
23,759,784,835,0.275074131098329,0.284052751947529,12.6904724458152,0.275070196530901,0.283853168270386,12.6890725303225,OK
24,791,815,869,0.27525573770666,0.283854606865845,13.9586378332494,0.275184884732795,0.284016405839773,13.9645662550724,OK
25,820,847,902,0.275054710555459,0.28419232511008,15.2991092662734,0.275100582989747,0.284112025047521,15.3011544953739,OK
26,850,878,935,0.275055874179375,0.284185118680062,16.692455005429,0.274972169148508,0.284122074895978,16.7066703440543,OK
27,879,910,969,0.274720549157743,0.284124455525532,18.1893065845225,0.274843738762246,0.284132126039272,18.1819338476245,OK
28,909,941,1002,0.274746368693892,0.284069776263951,19.7351785308825,0.274715291827764,0.284142178477653,19.7277527903596,OK
29,937,972,1034,0.274597009978256,0.284243876752795,21.3309172834072,0.274586828341864,0.284152232211371,21.344923592798,OK
30,966,1003,1067,0.274471590164309,0.284134729547898,23.0199170327533,0.274458348301345,0.284162287240678,23.0342321189383,OK
31,995,1034,1099,0.274508430074087,0.284277940601555,24.7795720037669,0.274487454468891,0.284174468179899,24.779492251175,OK
32,1025,1064,1131,0.274689987693064,0.284154575731998,26.5865512458618,0.274516561510068,0.284186649484735,26.5959787794009,OK
33,1139,1187,1258,0.274500547315627,0.284296442540846,34.5989886108612,0.27463299841186,0.284235378360551,34.5864064576288,OK
34,1256,1309,1383,0.274666655788078,0.284337598473582,43.7595988600405,0.274749449294878,0.284284113087514,43.7643309878145,OK
35,1375,1429,1509,0.274717408926586,0.283834255490478,53.9865856389072,0.274743543338713,0.283956435944603,53.9886165282328,OK
36,1494,1550,1636,0.274709373478541,0.28369544597818,65.4264362664124,0.274737645276809,0.283629196794971,65.3965741474011,OK
