RB2PBM4KCore.dll fileVersion,2.0.4.0
USE RGB MEASURE LEVEL,FULL DATA
RED
3936,0,0

GREEN
0,3936,0

BLUE
0,0,3936

WHITE
3936,3936,3936
0,0,0
32,32,32
64,60,64
96,92,96
128,124,128
160,156,160
192,184,192
384,372,380
576,556,572
768,744,764
960,928,956
1280,1240,1272
1664,1608,1652
2176,2104,2164
2688,2620,2676
3200,3148,3192
3712,3688,3708


COOL
LEVEL,R,G,B,x(calc),y(calc),Y(calc),x(target),y(target),Y(target),STATUS
0,0,0,0,0.275993640699523,0.262321144674086,0.165,0,0,0.165,
1,27,28,29,0.27618237560207,0.26417101149986,0.176788796932184,0,0,0.176836044268201,
2,56,58,60,0.275507474281268,0.268287294469741,0.218453752383968,0,0,0.219384178322217,
3,86,90,92,0.273558041232738,0.270666689930878,0.297658644846654,0,0,0.297700738928009,
4,119,124,127,0.271105907716,0.268676851224146,0.41642631552636,0,0,0.414884064706385,
5,155,161,165,0.269893392791657,0.269624467591963,0.573895224153349,0,0,0.573263533780114,
6,192,199,204,0.266988959904912,0.260571954830885,0.77415449590062,0,0,0.774732482053981,
7,229,238,244,0.267244699406475,0.260966095923704,1.02033983509913,0,0,1.02089850705233,
8,266,276,283,0.268967770006723,0.26586770073452,1.31056766333151,0,0,1.31316565627279,
9,301,313,321,0.270465354065822,0.271702552724803,1.64983109982364,0,0,1.65278474573216,
10,335,348,357,0.272088281765742,0.276910068449814,2.03605271676392,0,0,2.04088659863398,
11,368,382,392,0.273374917563836,0.281015210359697,2.48005253090839,0,0,2.47850524348936,
12,399,414,425,0.274387749570199,0.283974202780134,2.96608103466651,0.274118403147262,0.284251522794453,2.96659479649467,OK
13,431,447,463,0.274189171594618,0.284292714484276,3.54656352834645,0.274173879178774,0.284123973318378,3.55158893314196,OK
14,464,479,501,0.274399256507073,0.283928178340366,4.19154442549246,0.274229324153029,0.28399649524858,4.19672288334307,OK
15,495,511,538,0.274324917474236,0.284031082489364,4.8976684318862,0.274284738096101,0.283869088525111,4.90347760503533,OK
16,527,543,576,0.27438505798949,0.283811210670835,5.68239619549476,0.274340121034032,0.283741753088091,5.67330021603941,OK
17,558,574,613,0.274444426784987,0.283628235487129,6.512661080739,0.274395472992839,0.28361448887771,6.50760859683633,OK
18,589,605,650,0.274429153031612,0.283363701263392,7.41320276512958,0.274450793998506,0.28348729583422,7.40779517312878,OK
